"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2687;https://shop.indomarkt.com/2379/17139.jpg;"MUNIK, Gegrilltes Hähnchen, 150g";17139;"Gewürze & Gewürzemischungen";4.205607;4.5;10;0
2686;https://shop.indomarkt.com/2378/17138.jpg;"MUNIK, Jakarta Duftreis Gewürz, 2 x 34g";17138;"Gewürze & Gewürzemischungen";4.205607;4.5;8;0
2685;https://shop.indomarkt.com/2376/17136.jpg;"MUNIK, Laksagewürz, 70g";17137;"Gewürze & Gewürzemischungen";4.205607;4.5;10;0
2684;https://shop.indomarkt.com/2377/banggo-tongseng-würzpaste-50g.jpg;"BANGO, Jakarta gebratenes Reis mit Lamm, 40g";17136;"Gewürze & Gewürzemischungen";1.168224;1.25;431;0
2658;https://shop.indomarkt.com/2269/cap-wayang-fischchips-palembang-500-g.jpg;"CAP WAYANG, Fischchips Palembang, 500 g";14469;"Krupuk & Emping";6.074766;6.5;50;0
2615;https://shop.indomarkt.com//54026.jpg;"NUTRISARI, Sweet Guava 10 x 14 gr";54026;Start;2.521008;3;8;0
2614;https://shop.indomarkt.com//54025.jpg;"NUTRISARI, American Sweet Orange 10 x 14 gr";54025;Kraütergetränke;2.521008;3;-1;1
2613;https://shop.indomarkt.com//54024.jpg;"NUTRISARI, Florida Orange 10 x 14 gr";54024;Kraütergetränke;2.521008;3;0;1
2612;https://shop.indomarkt.com/2317/54023.jpg;"INTRA, Ingwer-Kaffeemilch, 5x28 g";54023;Getränke;2.336449;2.5;45;0
2586;https://shop.indomarkt.com/2338/51058.jpg;"IDN.CO, Indonesischer Spezialische Kaffee FINE ROBUSTA JAMBI, 200 g";51058;Getränke;7.934579;8.49;10;0
2585;https://shop.indomarkt.com/2339/51057.jpg;"IDN.CO, Indonesischer Premium Kaffee Komodo Gold GAYO, 500 g";51057;Getränke;14.476636;15.49;0;1
2525;https://shop.indomarkt.com//70051.jpg;"H & S, Sate Stäbchen 24,5 cm, 100pcs";70051;"Küchewaren, keine Elektronik";1.859813;1.99;9;0
2428;https://shop.indomarkt.com/2296/35091.jpg;"NESIA, Kapoer Sirih, 100 g";35091;Lebensmittel;0.934579;1;22;0
2401;https://shop.indomarkt.com//32178.jpg;"Medjool Datten, 450 g";32178;"Snacks & Süßwaren";7.009346;7.5;1;0
2395;https://shop.indomarkt.com/2346/32172.jpg;"KOBE, Boncabe Makaroni Crispy lv 10, 150 g";32172;"Snacks & Süßwaren";2.514019;2.69;50;0
2394;https://shop.indomarkt.com/2332/32171.jpg;"TICTAC, Pilus Mix, 100 g";32171;"Snacks & Süßwaren";0.925234;0.99;82;0
2393;https://shop.indomarkt.com/2344/32170.jpg;"KINO, Durian Bonbon, 125 g";32170;"Snacks & Süßwaren";1.401869;1.5;8;0
2391;https://shop.indomarkt.com/2327/32168.jpg;"DUA KELINCI, Sukro Oven Scharf, 100 g";32168;"Snacks & Süßwaren";1.635514;1.75;33;0
2390;https://shop.indomarkt.com/2328/32167.jpg;"DUA KELINCI, Shanghai Erdnüsse Original, 450 g";32167;"Snacks & Süßwaren";4.205607;4.5;17;0
2278;https://shop.indomarkt.com/2373/21104.jpg;"KOBE, BonCabe Nori lvl 3, 35g";21104;"Gewürze & Gewürzemischungen";2.803738;3;39;0
2277;https://shop.indomarkt.com/2372/21103.jpg;"KOBE, BonCabe Max End lvl 50, 30gr";21103;"Gewürze & Gewürzemischungen";2.803738;3;9;0
2276;https://shop.indomarkt.com/2359/21102.jpg;"JAWARA, Saus Cabe Extra Hot 250ml";21102;"Chilisosse & -paste";2.336449;2.5;15;0
2275;https://shop.indomarkt.com/2358/21101.jpg;"JAWARA, Saus Cabe Extra Hot 120ml";21101;"Soße, Saucen, Pasten & Öle";1.766355;1.89;44;0
2274;https://shop.indomarkt.com//21100.jpg;"Flying Goose Brand, Sriracha Chillisauce, 455ml";21100;"Chilisosse & -paste";3.728972;3.99;8;0
2273;https://shop.indomarkt.com//21099.jpg;"CAP IBU, Bajak Chilipaste, 230g";21099;Start;3.271028;3.5;47;0
2272;https://shop.indomarkt.com/2342/21098.jpg;"DUA BELIBIS, Terasi Chili Paste (Sachet), 10 x 15 g";21098;"Soße, Saucen, Pasten & Öle";2.336449;2.5;0;1
2269;https://shop.indomarkt.com/2272/21095.jpg;"DUA BELIBIS, Chilipaste mit Garnelen, 170 g";21095;"Soße, Saucen, Pasten & Öle";2.570093;2.75;9;0
2261;https://shop.indomarkt.com/2375/20033.jpg;"Golden Turtle, Kokosmilch, 330ml";20033;"Kokosmilch & Kokosraspel";1.672897;1.79;5;0
2251;https://shop.indomarkt.com/2365/17133.jpg;"BANGO, Aceh gebratene Nudeln Würzpaste, 25g";17133;"Fertige Würzmischung";1.168224;1.25;31;0
2236;https://shop.indomarkt.com/2367/17135.jpg;"BANGO, Tongseng Würzpaste, 50g";17135;"Gewürze & Gewürzemischungen";1.168224;1.25;40;0
2235;https://shop.indomarkt.com/2366/17134.jpg;"BANGO, Malang ostjavanische Rindersuppe (Rawon) Würzpaste, 35g";17134;"Fertige Würzmischung";1.168224;1.25;40;0
2234;https://shop.indomarkt.com/2364/17132.jpg;"BANGO, Jakarta Rindersuppe (Soto Betawi) Würzpaste, 45g";17132;"Fertige Würzmischung";1.168224;1.25;8;0
2232;https://shop.indomarkt.com//17130.jpg;"MUNIK, Gebratenen Reis Gewürze, 55 g";17130;Start;4.205607;4.5;8;0
2231;https://shop.indomarkt.com//17129.jpg;"MUNIK, Sauere Gemüse Suppe Gewürze, 180 g";17129;Start;4.205607;4.5;1;0
2230;https://shop.indomarkt.com//17128.jpg;"MUNIK, Gebratene Kartoffeln Garnelen Scharf Gewürze, 140 g";17128;Start;4.205607;4.5;10;0
2228;https://shop.indomarkt.com//17126.jpg;"MUNIK, Hähnchensuppe Gewürze, 70 g";17126;Start;4.205607;4.5;0;1
2227;https://shop.indomarkt.com//17125.jpg;"MUNIK, Betawi Suppe Gewürze, 125 g";17125;Start;4.205607;4.5;5;0
2224;https://shop.indomarkt.com/2353/17122.jpg;"MUNIK, Gebratenes Hähnchen Gewürze, 180 g";17122;Start;4.205607;4.5;10;0
2189;https://shop.indomarkt.com/2371/14034.jpg;"MAMASUKA, Tepung Tempe Goreng, 70gr";14034;Würzmehl-Mischungen;1.074766;1.15;100;0
2188;https://shop.indomarkt.com/2370/14033.jpg;"MAMASUKA, gebratenes Bananenmehl, 210g";14033;"Reis, Nudeln & Mehl";1.588785;1.7;32;0
2187;https://shop.indomarkt.com//14032.jpg;"KOBE, gewürzmehl Weiß extra 30%, 75g+25g";14032;"Gewürze & Gewürzemischungen";1.401869;1.5;21;0
2166;https://shop.indomarkt.com/2360/12155.jpg;"BEST WOK, Instant-Nudeln Original, 80g";12155;"Instant-Nudeln & Instant-Reisnudeln";0.794393;0.85;116;0
2165;https://shop.indomarkt.com/2362/12154.jpg;"BEST WOK, Instant-Nudeln Meeresfrüchte mit schwarzem Pfeffer, 80g";12154;"Instant-Nudeln & Instant-Reisnudeln";0.794393;0.85;13;0
2164;https://shop.indomarkt.com/2363/12153.jpg;"BEST WOK, Instant-Nudeln Scharf, 80g";12153;"Instant-Nudeln & Instant-Reisnudeln";0.794393;0.85;153;0
2162;https://shop.indomarkt.com/2324/12151.jpg;"SUPER BUBUR, Instant Porridge Soto Geschmack, 46 g";12151;"Reis, Nudeln & Mehl";1.401869;1.5;51;0
2161;https://shop.indomarkt.com/2326/12150.jpg;"LEMONILO, Korean Scharf, 85 g";12150;"Reis, Nudeln & Mehl";0.887850;0.95;-1;1
2147;https://shop.indomarkt.com//11028.jpg;"DOUBLE PHOENIX, Schnellkochnudeln, 500 g";11028;"Nudeln, Reisnudeln & Vermicelli";1.766355;1.89;47;0
2146;https://shop.indomarkt.com//11027.jpg;"CHILLING COOKING, Schnellkochnudeln, 500 g";11027;"Nudeln, Reisnudeln & Vermicelli";1.766355;1.89;9;0
2145;https://shop.indomarkt.com/2355/11026.jpg;"KUDA MENJANGAN, Eiernudeln, 200 g";11026;"Reis, Nudeln & Mehl";1.766355;1.89;100;0
2129;https://shop.indomarkt.com/2312/totole-kaldu-rasa-jamur-80-g.jpg;"TOTOLE, Champignon Bouillon, 80 g";17121;"Gewürze & Gewürzemischungen";2.336449;2.5;78;0
2126;https://shop.indomarkt.com/2280/unifood-pondan-kentucky-hot-spicy-200-g.jpg;"Unifood, Pondan Kentucky Hot Spicy, 200 g";14011;Würzmehl-Mischungen;1.822430;1.95;6;0
2124;https://shop.indomarkt.com/2263/lemonilo-rasa-kari-ayam-80-g.jpg;"LEMONILO, Hähnchen Curry Geschmack, 80 g";12147;"Reis, Nudeln & Mehl";0.887850;0.95;30;0
2123;https://shop.indomarkt.com/2266/lemonilo-rasa-ayam-bawang-80-g.jpg;"LEMONILO, Zwiebel-Hühnchen-Geschmack, 80 g";12146;"Reis, Nudeln & Mehl";0.887850;0.95;33;0
2122;https://shop.indomarkt.com/2265/lemonilo-mie-goreng-geschmack-80-g.jpg;"LEMONILO, Mie Goreng Geschmack, 80 g";12145;"Reis, Nudeln & Mehl";0.887850;0.95;-2;1
2121;https://shop.indomarkt.com/2267/samyang-instant-nudeln-tomato-pasta-140-g.jpg;"SAMYANG, Instant-Nudeln Tomato Pasta, 140 g";12144;"Reis, Nudeln & Mehl";1.355140;1.45;0;1
2110;https://shop.indomarkt.com//81021.jpg;"SAFE CARE, Minyak Angin, 10 ml";81021;"Obat Luar";2.803738;3;0;1
2109;https://shop.indomarkt.com/2345/81020.jpg;"CAP LANG, Minyak Urut GPU, 60 ml";81020;"Obat Luar";5.607477;6;8;0
2108;https://shop.indomarkt.com/2374/81019.jpg;"Cap Tawon, Minyak Gosok EE, 60 ml";81019;"Küchezubehör & Pflegeprodukt";5.462185;6.5;10;0
2102;https://shop.indomarkt.com/2333/70050.jpg;"HANDY, Allround Dusch (Bidet)";70050;"Haushaltwaren & Souvenir";29.411765;35;0;1
2101;https://shop.indomarkt.com/2350/70049.jpg;"JAWA, Ausstechformen für Chiffon Backform, 28 cm";70049;"Haushaltwaren & Souvenir";7.943925;8.5;15;0
2100;https://shop.indomarkt.com/2351/70048.jpg;"NESIA, Ausstechformen für Chiffon Backform, 23 cm";70048;"Haushaltwaren & Souvenir";5.607477;6;8;0
2099;https://shop.indomarkt.com/2329/70047.jpg;"NESIA, Stein Kugel (Cobek), 15 cm";70047;"Haushaltwaren & Souvenir";14.018692;15;3;0
2098;https://shop.indomarkt.com/2313/70047.jpg;"Nesia, Cendol Sieb 26 cm";70046;"Küchezubehör & Pflegeprodukt";2.803738;3;21;0
2091;https://shop.indomarkt.com/2315/56050.jpg;"CHUPA CHUPS, Orange Geschmack, 345 ml";56050;Getränke;1.392523;1.49;-1;1
2059;https://shop.indomarkt.com/2340/51056.jpg;"IDN.CO, Indonesischer Spezialische Kaffee TORAJA, 200 g";51056;Getränke;8.869159;9.49;5;0
2034;https://shop.indomarkt.com/2356/39050.jpg;"SPRING HOME, TYJ SPRING ROLL PASTRY 50 Sheets (190mmx190mm), 550g";39050;"Frisch- & Tiefkühlwaren";2.420561;2.59;9;0
2030;https://shop.indomarkt.com/2237/39046.jpg;"Lumpia Tsingtao, 30pcsx15gr, 450gr";39046;"Frisch- & Tiefkühlwaren";2.794393;2.99;3;0
2014;https://shop.indomarkt.com/2305/36025.jpg;"NARCISSUS, Litchi in leichten Sirup 567g";36025;"Gemüse & Obst In Dosen";2.046729;2.19;5;0
2013;https://shop.indomarkt.com/2276/35090.jpg;"NUTRIJELL, Jellypulver mit Mango-Geschmack, 15 g";35090;Lebensmittel;0.934579;1;12;0
2012;https://shop.indomarkt.com/2277/35089.jpg;"Nutrijell, Jellypulver mit Grassjelly-Geschmack, 15 g";35089;Lebensmittel;0.934579;1;0;1
2011;https://shop.indomarkt.com/2307/35088.jpg;"NUTRIJELL, Jellypulver mit Guava-Geschmack, 15 g";35088;Lebensmittel;0.934579;1;69;0
2010;https://shop.indomarkt.com/2278/35087.jpg;"NUTRIJELL, Jellypulver mit Hönigmelone-Geschmack, 15 g";35087;Lebensmittel;0.934579;1;19;0
2009;https://shop.indomarkt.com/2243/35086.jpg;"KOEPOE-KOEPOE, Biji Selasih, 50 g";35086;Lebensmittel;1.401869;1.5;48;0
1999;https://shop.indomarkt.com/2242/33022.jpg;"MONIKA, Palmfruecht gezuekert, 340 g";33022;"Obst- & Erfrischungsgetränke";2.514019;2.69;3;0
1998;https://shop.indomarkt.com/2274/32163.jpg;"KOBE, Boncabe Makaroni Crispy lv 15, 150 g";32163;"Snacks & Süßwaren";2.514019;2.69;22;0
1997;https://shop.indomarkt.com/2247/32162.jpg;"ROMA, Malkist Kelapa Kopyor, 252 g";32162;"Snacks & Süßwaren";0.841121;0.9;0;1
1977;https://shop.indomarkt.com//28096.jpg;"BALAND, Tempe Chips 5x7cm, 500 g";28096;"Krupuk & Emping";4.205607;4.5;78;0
1976;https://shop.indomarkt.com//28095.jpg;"BALAND, Tempe Chips 2x3cm, 250 g";28095;"Krupuk & Emping";3.271028;3.5;49;0
1975;https://shop.indomarkt.com//28094.jpg;"NESIA, Emping Scharf, 150 g";28094;"Krupuk & Emping";3.271028;3.5;42;0
1974;https://shop.indomarkt.com//28093.jpg;"NESIA, Emping Süß, 150 g";28093;"Krupuk & Emping, Roh/Unfrittriert";3.271028;3.5;47;0
1969;https://shop.indomarkt.com//27012.jpg;"JHFoods, getrocknete Seetang Yaki Nori (Green), 25 g";27012;"Sushi Zutaten";2.336449;2.5;7;0
1968;https://shop.indomarkt.com/2348/27011.jpg;"ROYAL TIGER, Sushi Reis, 1kg";27011;"Reis, Nudeln & Mehl";2.794393;2.99;0;1
1960;https://shop.indomarkt.com/2357/25011.jpg;"OH AIK GUAN, Sesame Oil, 650 ml";25011;"Öle & Essig";5.598131;5.99;4;0
1959;https://shop.indomarkt.com/2258/25010.jpg;"WIJSMAN, Butter, 200 g";25010;"Soße, Saucen, Pasten & Öle";5.607477;6;0;1
1958;https://shop.indomarkt.com/2259/butter-wijman-454g.jpg;"WIJSMAN, Butter, 454 g";25009;"Soße, Saucen, Pasten & Öle";8.878505;9.5;23;0
1952;https://shop.indomarkt.com/2331/24010.jpg;"HEALTHY BOY BRAND, Austernsauce, 300ml";24010;"Soße, Saucen, Pasten & Öle";1.859813;1.99;0;1
1945;https://shop.indomarkt.com/2256/21093.jpg;"NESIA, Chilipaste (PEMUDA) Extra Scharf, 230 g";21093;"Soße, Saucen, Pasten & Öle";3.271028;3.5;0;1
1944;https://shop.indomarkt.com/2285/21092.jpg;"KOBE, BonCabe Ebi lv2, 50 g";21094;"Gewürze & Gewürzemischungen";2.336449;2.5;0;1
1942;https://shop.indomarkt.com/2335/20031.jpg;"CHAOKOH, Kokosmilch, 500 ml";20031;"Kokosmilch & Kokosraspel";2.046729;2.19;0;1
1936;https://shop.indomarkt.com//18034.jpg;"Royco, Rindfleischbällchensoße, 100 g";18034;Start;1.766355;1;8;0
1933;https://shop.indomarkt.com/2251/17119.jpg;"CAP IBU, Laksa Gewürze, 230 g";17119;"Gewürze & Gewürzemischungen";3.271028;3.5;1;0
1932;https://shop.indomarkt.com/2250/17118.jpg;"NESIA, Schwarze Fleichsuppe Gewürz (Rawon), 240 g";17118;"Gewürze & Gewürzemischungen";3.271028;3.5;7;0
1931;https://shop.indomarkt.com/2284/16073.jpg;"CAP WAYANG, Kemirinuss, 100 g";16073;"Gewürze & Gewürzemischungen";1.953270;2.09;81;0
1930;https://shop.indomarkt.com/2287/16072.jpg;"CAP WAYANG, Kemirinuss, 500 g";16072;Start;5.607477;6;61;0
1929;https://shop.indomarkt.com/2282/16071.jpg;"CAP WAYANG, Kemirinuss, 1 kg";16071;Start;10.747664;11.5;85;0
1924;https://shop.indomarkt.com/2239/14028.jpg;"KOBE, Mehrzweckgewürzmischung Special, 75 g";14028;"Gewürze & Gewürzemischungen";1.401869;1.5;0;1
1923;https://shop.indomarkt.com/2238/14027.jpg;"KOBE, Weißes Gewürzmehl , 75 g";14027;"Gewürze & Gewürzemischungen";0.934579;1;6;0
1919;https://shop.indomarkt.com/2323/12145.jpg;"SAMYANG, Instant-Nudeln Curry Geschmack, 140 g";12149;"Instant-Nudeln & Instant-Reisnudeln";1.355140;1.45;0;1
1918;https://shop.indomarkt.com/2279/12144.jpg;"KOBE, BonCabe Nudeln lv 15, 105 g";12148;"Instant-Nudeln & Instant-Reisnudeln";0.794393;0.85;23;0
1643;https://shop.indomarkt.com/1914/megasardinetomsauce155g.jpg;"Pigeon Brand, eingelegter Senf, 300 g";19037;"Fertige Gerichte";1.859813;1.99;0;1
1642;https://shop.indomarkt.com/1917/finna-sambal-pedas-190g.jpg;"FINNA, Sambal Rawit, 180g";21091;"Soße, Saucen, Pasten & Öle";3.504673;3.75;21;0
1641;https://shop.indomarkt.com/1916/capibuchilipastemitgewrzebajak250gr.jpg;"CAP IBU, Chilipaste (Sambal) Pemuda Extra Scharf, 230 g";21015;"Chilisosse & -paste";3.271028;3.5;7;0
1639;https://shop.indomarkt.com/1905/abc-kecap-manis-275-ml.jpg;"ABC, süße Sojasoße extra scharf, 400 g";23037;"Soße, Saucen, Pasten & Öle";3.271028;3.5;36;0
1638;https://shop.indomarkt.com/1921/nesia-sumpia-koekjes-original-150-gr.jpg;"NESIA, Pastel Koekjes Süß, 150 g";32158;"Krupuk & Emping, Frittriert";2.420561;2.59;13;0
1637;https://shop.indomarkt.com/1927/karangsarisambelpeceltidakpedas200g.jpg;"KARANGSARI, Bumbu Gado-Gado (nicht scharf), 180 g";22010;"Soße, Saucen, Pasten & Öle";1.859813;1.99;97;0
1631;https://shop.indomarkt.com/1896/mogu-moguedbeergeschmack-.jpg;"MOGU-MOGU, Traubengeschmack mit Nata de Coco, 320ml";56044;Getränke;1.121495;1.2;21;0
1630;https://shop.indomarkt.com/1895/finna-sambal-pedas-190g.jpg;"FINNA, scharfe Chilipaste, 190 g";21090;"Soße, Saucen, Pasten & Öle";3.504673;3.75;46;0
1626;https://shop.indomarkt.com/1884/dua-kelinci-shanghai-erdnüsse-original-1kg.jpg;"DUA KELINCI, Shanghai Erdnüsse Original, 1 kg";32157;"Snacks & Süßwaren";7.476636;8;27;0
1622;https://shop.indomarkt.com/1926/energen-instant-cereal-schokolade-10x30g.jpg;"ENERGEN, Instant Cereal Schokolade, 10x30 g";52009;Start;4.285714;4.59;8;0
1619;https://shop.indomarkt.com/1858/sidomuncul-tolak-linu-herbal-5x15ml.jpg;"SIDOMUNCUL, Tolak Linu Herbal Drinks, 5 x 15 ml";80006;Getränke;2.336449;2.5;48;0
1617;https://shop.indomarkt.com/1856/bogasari-kunci-biru-tepung-terigu-1-kg.jpg;"KUNCI BIRU, Weizenmehl, 1 kg";13017;"Reis, Nudeln & Mehl";4.285714;4.59;13;0
1616;https://shop.indomarkt.com/1857/merbabu-sagu-tani-mehl-500g.jpg;"MERBABU, Sagu Tani Mehl, 500 g";13024;"Reis, Nudeln & Mehl";3.355140;3.59;9;0
1614;https://shop.indomarkt.com/1924/energen-instant-cereal-mungbohnen-10x30g.jpg;"ENERGEN, Instant Cereal Drinks Mungbohnen, 10x30 g";52008;Getränke;4.285714;4.59;15;0
1613;https://shop.indomarkt.com/1925/energen-instant-cereal-vanille-10x30g.jpg;"ENERGEN, Instant Cereal Vanille, 10x30 g";52007;Start;4.285714;4.59;7;0
1602;https://shop.indomarkt.com/1844/lucullus-kentjur-gemahlen-1-kg.jpg;"LUCULLUS, Kentjur gemahlen, 1 kg";16070;"Gewürze & Gewürzemischungen";14.018692;15;7;0
1601;https://shop.indomarkt.com/1842/ceres-classic-chocolate-meises-225-g.jpg;"CERES, Schokostreussel Classic, 225g";35071;Lebensmittel;3.738318;4;49;0
1600;https://shop.indomarkt.com/1845/indomie-nudeln-mit-hähnchen-zwiebeln-75-g.jpg;"INDOMIE, Hähnchen zwiebeln, 75 g";12012;"Reis, Nudeln & Mehl";0.467290;0.5;0;1
1598;https://shop.indomarkt.com/1838/golden-phoenix-mixed-cargo-rice-1kg.jpg;"GOLDEN PHOENIX, Mixed Cargo Rice 1kg";10059;"Reis, Nudeln & Mehl";3.728972;3.99;0;1
1594;https://shop.indomarkt.com/1820/indomie-instant-nudeln-mit-hähnchen-geschmack-70g.jpg;"INDOMIE, Instant-Nudeln mit Hähnchen Geschmack, 70 g";12108;"Reis, Nudeln & Mehl";0.467290;0.5;0;1
1592;https://shop.indomarkt.com/1791/finna-emping-belindjo-400g.jpg;"FINNA, Emping Belindjo, 400 g";28077;"Krupuk & Emping";4.285714;4.59;0;1
1581;https://shop.indomarkt.com/1839/idn-indonesischer-premium-kaffee-kerinci-250g.jpg;"IDN.CO, Indonesischer Premium Kaffee JAVA PREANGER, 250 g";51043;Getränke;9.149533;9.79;0;1
1579;https://shop.indomarkt.com/1773/nesia-sambal-geprek-220g.jpg;"NESIA, Chilipaste (Sambal) Geprek, 220 g";21060;"Soße, Saucen, Pasten & Öle";3.271028;3.5;19;0
1577;https://shop.indomarkt.com/1794/mayora-roma-coconut-biscuit-300-g.jpg;"ROMA, Coconut Biscuit, 300 g";32156;"Snacks & Süßwaren";1.859813;1.99;4;0
1575;https://shop.indomarkt.com/1795/mayora-super-brei-mit-hühnergeschmack-45-g.jpg;"SUPER BUBUR, Instant Porridge Hühnergeschmack, 45 g";12140;"Reis, Nudeln & Mehl";1.401869;1.5;40;0
1569;https://shop.indomarkt.com/2334/coco-mix-coconut-water-1000ml.jpg;"COCO XIM, Kokoswasser, 1000 ml";56042;Start;2.700935;2.89;1;0
1562;https://shop.indomarkt.com/1788/nesia-kroepoek-bawang-gendar-manis-pedas-200g.jpg;"NESIA, Süß&Würzig Zwiebelnchips Gendar , 200 g";32095;"Krupuk & Emping";3.271028;3.5;80;0
1559;https://shop.indomarkt.com/1776/abcsambalterasi200g.jpg;"FINNA, grüne Chilipaste, 190 g";21088;"Soße, Saucen, Pasten & Öle";3.504673;3.75;29;0
1558;https://shop.indomarkt.com/1817/healty-boy-brand-teriyaki-sosse-250-ml.jpg;"SAORI, Austernsöße, 270 ml";21087;"Soße, Saucen, Pasten & Öle";3.271028;3.5;20;0
1557;https://shop.indomarkt.com/1819/healty-boy-brand-teriyaki-sosse-250-ml.jpg;"SAORI, Teriyaki Söße, 275 ml";21086;"Soße, Saucen, Pasten & Öle";3.271028;3.5;22;0
1556;https://shop.indomarkt.com/1778/cap-ibu-soto-betawi-250g.jpg;"NESIA, Chilipaste (Sambal) Padang, 220 g";21061;"Soße, Saucen, Pasten & Öle";3.271028;3.5;12;0
1555;https://shop.indomarkt.com/1775/cap-ibu-soto-betawi-250g.jpg;"NESIA, Chilipaste (Sambal) Roa, 210 g";21084;"Soße, Saucen, Pasten & Öle";3.504673;3.75;18;0
1554;https://shop.indomarkt.com/1774/cap-ibu-soto-betawi-250g.jpg;"NESIA, Sambal Bajak, 230g";21083;Lebensmittel;3.514286;3.76;0;1
1551;https://shop.indomarkt.com/1863/nongshim-shin-ramyun-instantnudeln--120-g.jpg;"NONGSHIM, Shin Ramyun Instantnudeln, 120 g";12099;"Reis, Nudeln & Mehl";1.170000;1.25;0;1
1549;https://shop.indomarkt.com/1729/sambaloelekwindmill200gr.jpg;"Wind mill, Sambal Oelek, 200g";21023;"Soße, Saucen, Pasten & Öle";1.495327;1.6;12;0
1548;https://shop.indomarkt.com/1728/duabelibischilisaucen340ml.jpg;"DUA BELIBIS, Chilli Soße, 535 ml";21082;"Soße, Saucen, Pasten & Öle";3.448598;3.69;29;0
1545;https://shop.indomarkt.com/1821/mogu-moguedbeergeschmack-.jpg;"MOGU-MOGU, Litchigeschmack, 320 ml";56040;Getränke;1.121495;1.2;21;0
1542;https://shop.indomarkt.com/1864/mogu-moguedbeergeschmack-.jpg;"MOGU-MOGU, Melonegeschmack mit Nata de Coco, 320ml";56038;Getränke;1.121495;1.2;1;0
1540;https://shop.indomarkt.com/1688/masako-rindfleisch-extrakt-gewurz-250-gr.jpg;"ROYCO, Hühnerbrühe, 230 g";18031;"Gewürze & Gewürzemischungen";3.271028;3.5;5;0
1539;https://shop.indomarkt.com/1674/na-cetakan-tumpeng-normal.jpg;"NESIA, Tumpeng Backform, 15 cm";70045;"Küchezubehör & Pflegeprodukt";5.882353;7;12;0
